tweet,y
@Grad2017_ The silly phrase  registers indifference to injustice,2
"@ShepNewsTeam  you Dumb Asshole! Stop politicizing/editorializing what is supposed to be ""Hard News""",2
"RT @matthewjdowd: The Russian hack and attempt to undermine election was an act of cyber war against America, not Clinton. All citizens sho…",2
@BuckeyeCuti @heatherleigh73 @SkipperChic @shellyBH4lyfe @Funshinebear76 love this!!!@velveeta98,2
I don't think anyone knows how good this sandwich was http://t.co/fh2NULCij7,2
"Re-tweet to support LOVE over VIOLENCE!
     https://t.co/4lUiMASaxR",2
RT @CU_Ferg: Nothing screams justice like destroying your own town and stealing innocent people's property  http://t.co/rbGw…,1
racists silent about these crimes.   https://t.co/FSj1efemFa,0
"stands in solidarity with  



 http://t.co/eTsrgfVeum",1
"RT @drumbeats4peace: Your weekend killed by cop carnage: 7 dead.

 

A consistently relentless  h…",0
Those who deceive young men by selling war as an adventure are cruel monsters.,2
Justice or ELSE! ....  http://t.co/i4cVO8qAbw,2
Respect the police... Respect everyone.  https://t.co/qrE7ArmkoN,2
Sorry but  any kind of death or killing is awful,2
"Honor Montrell 
Honor  https://t.co/uFOy3NwS76",2
"All my interactions with police have been fantastic, you know why? I'm respectful and obey police officer commands.",2
Whatever happened to the values of humanity?? Whatever happened to the fairness and equality ?,2
"@DennisCrabtree @THEHermanCain @gcu @Tamaralynn212 AMEN, Civil Rights Law was NOT passed to use for Racial Hatred   @ASU @UCF",2
Saying teaching is matter of moral commitment isn't a sanctimonious statement..has direct effect on self-efficacyand ..Ss achievement. ~Fullan,2
"RT @3vchamber: Long Island  begins this Sunday, April 26th. Be sure to get out and eat local! Support our local businesses!",2
Sandra Bland...may your soul rest in everlasting peace 💓,2
For the love of God,2
I pray for everyone who needs help love kindness support may the lord bless everyone.,1
Just in case you actually erroneously believed that  exists.    https://t.co/beZ000qMKy,2
"Simply thinking ""Don't let the bed bugs bite"" can keep me awake all night.",2
Protestors continue to show solidarity in reminding the world that  http://t.co/hDOk0vbrk4,1
"RT @realFredDoug: @realDonaldTrump ""Those who profess to favor freedom and yet deprecate agitation, are men who want crops without thunder…",2
A righteous man knows the rights of the poor; a wicked man does not understand such knowledge. - Proverbs 29:7,0
"RT @MichaelaAngelaD: this is what generations of pain, oppression and anger creates ...",0
The hatred and ignorance has to stop. BLACK LIVES MATTER,2
"RT @LifeFactsTwts: Over thinking corrupts the mind, destroys happiness and creates problems that never even existed in the first place.",0
"I know these other niggas thirsty,  but please never entertain 'em cause' that would hurt me.",2
"Loving your neighbor as yourself, forgiveness, peace and kindness can stop the hate and horror displayed before us.",1
"@AHSFX is the reason for my attachment to ghosts , serial killers and psychopaths .",2
Unity and Equality   http://t.co/n2wJNO9w48,2
stay focus   keep fighting the injustices that's being perpetrated against the innocent citizens,2
Haven't they suffered enough? http://twitpic.com/4fs78z,2
I'm thinking about  Vs  and wondering where are the videos of unlawful killings... https://t.co/YaogIEQp4o,2
"Terrible thing to happen in Virginia.
Feel sorry for the lives we lost .",2
"RT @truthout: ""Running While Black"": Protests Swell Over Death of  in Baltimore Police Custody http://t.co/LJetuZ7gid",2
"Even had  died of a heart attack, if he was being falsely imprisoned w/intent and threat of force parties r responsible @FOP3",2
"Destroying your own community in the name of justice is not justice at all. Instead, it is extremely foolish.",0
"Radiate love, compassion and the energy you wish to feel in this world. 

  https://t.co/8JxdFW4cjU",2
https://t.co/ZK85ENoub7,2
"Surah Al-Insan, Verse 24:
So submit patiently to thy Lord's command, and obey not of them any guilty one or disbeliever.",2
""" Preservation of one's own culture does not require contempt or disrespect for other cultures.""",1
"RT @ananavarro: My dad a rabid Repub who thinks D's are communists and been mad at me opposing Trump, told me today: ""Ur right. Can't support…",0
Hate being lied to 🤦🏽‍♀️,2
RT @janlovesword: People whose idol is their mind cannot grasp godly mysteries but those who know and trust Holy Spirit search them out lik…,2
@firstthechild Yes! Keep this woman who just threatened people safe god bless !,2
"""You cannot serve both  and  

but you can serve and love and treasure God with good theology.""

https://t.co/Rc02KRzhY4",1
The Department of Defense is presently accused of tolerating a culture where sexual abusers are unpunished and promoted.,2
Hate can't win. Gun violence and prejudice are killing America. Let  like,2
BLM is a joke when human life can't understand equality (we all struggle) . Culture and society separate what's important.,2
RT @LouisFarrakhan: No greatness is really great unless it is rooted in moral character and righteous conduct.,2
"@rivera7824 Truee but since Ik que estoy chiquita, I'll just look at my legs and be like yeah noo not gonna happen lmfao",2
Racist shooter made endless false charges of racism going back 15 years.,2
"RT @MichaelaAngelaD: this is what generations of pain, oppression and anger creates ...",0
"Moral Relativism is: Saying  but aborting your baby. Saying Coexist, but indifferent to genocide of Christians in Mid East.",2
Good leaders have a generosity gene. ~Jack Welch,2
RT @x_nonchalant_: Let that hurt go,2
Co-opting  because you refuse to empathize w/the systematic and legal persecution of,2
"= demand for their humanity
 = denial of systematic racism
 = refusing accountability",2
"Yeah, I'm prejudice....against ignorance 🙄",0
@JoeChiodo @WOWT6News God bless and comfort this family.,2
Photo: Currently in NYC: Solidarity w/ Ferguson  http://t.co/64ipeultSG,1
@TaharkaBros Bmore  organizers/CBOs working on issues in support of justice for,1
Love and Sacrifice for Humanity  http://t.co/G8xmzCrx09,2
hurt we,0
All lives matter decal https://t.co/OqQuCwxO72,2
"""In liberty and justice for all""",2
@Dee_Easley How Horrible that BLM FORGETS to CHAMPION those SUFFERING in Chicago.  Being KILLED and these lives Matter!,2
RT @Jean_Marbella: This will tell you more than you currently know about what happened to  http://t.co/enh6VKjpv1 by @RectorSun…,0
"The scriptures of Christians, Mussalmans, and Hindus are all replete with the teachings of Ahimsa.",2
@eNCAnews  the bandwagon of Islamophobia  Respect and Dignity and we Have Peace!   http://t.co/oodjPy3Vjd,1
Liberals repent and turn to God and away from their ideology of coveting theft violence and murder,2
lets kill hatred and bring unity # at a time,1
"@SONOFDY1  is a manner of belittling the lives and losses of POC, who were hurt BECAUSE of their race",1
"@_ajawilson22 it's a shame Skin color and beliefs fuel hatred Trevon,Ferguson,Baton Rouge,Houston,Orlando",2
"Prayers for you, yani and your sick, misguided soul  every moment of everyday https://t.co/fCahX7eo6V",2
If you obey a police officer's orders you will live.  needs to understand this.,2
@AmericanU Mmkay but that doesn't explain why you are giving men who ADMIT to rape a slap on the wrist and punishing the victim...,2
Prayers to  loved ones. They led their young lives compassionately and helping society.,1
"""We're committed to working with US to mutually enforce trade restrictions on those disobeying trade laws and environmental regulations"" -DM",2
RT @janlovesword: Scripture says Christ has made His people kings and priests for God but many still live like slaves of culture and worldl…,2
RT @fox5newsdc: Funeral set for Baltimore man who died in police custody http://t.co/IlnGAzDdjP,1
"Stop shooting
Listen with kindness and respect",2
RT @Ra_wife: R.I.P  May God bring strength to your family and friends.. I Pray some Justice is done  what happen?,2
The 3 punks are the type of ppl u represent  The American CPL holder is  get it yet? https://t.co/M0Sg9FVdlg,2
"A protest to fight against injustice and violence
They'll surely hear us now,as we embrace the silence",2
@ABCNews24 @4corners gobsmacked that this horrific death does not deserve prosecution,2
Let's hope for Peace for all 2016 the Year Compassion Wins  https://t.co/TL4EKEDVeq,2
@drgoddess It should just be  .. how petty to pout about   knocking  off the mainstream.,2
- equal justice for all,2
"strive for equality, liberty and justice for A... (Vine by @HEARTHOLLYWOOD_) https://t.co/n931BHlGgP",2
is obvious. You racist people need to focus on the 2 real issues: 1) Racial Injustice 2),2
"To my unapologetic brown familia,
I love your revolutionary spirit. Your solidarity inspires me",1
"Read: @LonnaeONeal's ""Bothered by Riots? Where've you been - for decades?"" @washingtonpost   http://t.co/EOHv1vVcRb",2
@InternetEh @DeleMage i wanted him to wake up and wack her,2
"Mola evolved to rank2:Baby!
Free nurturing game [Survive! Mola mola!]  http://t.co/CJmcfyhOVB http://t.co/2vpNig70vN",2
RT UnionIntAvocats: The UIA supports the UN Human Rights campaign “Stand up for someone’s rights today”  https://t.co/h4gJMSfSfS,2
"RT @Sean__Pearson: WA justice system must accept blame for state's 'appalling' Aboriginal incarceration rates, says top judge http://t.co/x…",0
It's about humanity and equality   😔🙌,2
God values you. 1 Samuel 16...looking at the heart.   @BeadsBethany @PresentAgeMin  @hannaharrowood @NorthlakeAG,1
RT @FoxNews: The  calm down as residents obey all-night curfew. http://t.co/2rpz7W7PWR http://t.co/blqHY5ptjX,1
I pray for peace over charm city,2
"RT @EddieMo1015: Cruz for Trump, how do u support a man who ruthlessly insulted u and your loved ones. Wat a sniveling coward. Politicians…",1
"“When Jesus understood it, he said unto them, Why trouble ye the woman? for she hath wrought a good work upon me.” https://t.co/VBoBpuKNBH",2
"RT @flolenator: ""Loyalty and devotion lead to bravery. Bravery leads to the spirit of self-sacrifice...""",1
Mourning carnage and lawlessness in  a city strongly supportive of  Bless them,2
in solidarity w/  We love you!    http://t.co/krRTRU0rWo,1
"""I love the man who can smile in trouble, gather strength from distress and grow brave by reflection."" ~Thomas Paine",2
The insidious violence of  http://t.co/vxc4h5NndI http://t.co/euWxwrjsx1,2
@RecycledTexan @HillaryClinton @BarackObama shhhhh,2
"RT @marlene116: I'm sorry if it is elitist to say but, could media please show some disrespect for willful ignorance again! @MSNBC @CNN @CB…",2
"“Music is an agreeable harmony for the honor of God and the permissible delights of the soul.” 
― Johann Sebastian Bach",2
"Senseless acts of man's inhumanity to man!
 http://t.co/YMeZMVNEPQ",2
@pandora_radio What a disgraceful statement.  ! You are standing with a racist hate group.,0
“@ProteinDaddy: @arabprodigy30 kill hatred not people ✌️”,2
"On the hypocrisy of environmentalism: ""The alternative to hypocrisy isn’t moral purity, but cynicism."" https://t.co/zQRGfOXcZM",2
"If our enemies cannot destroy the Movement from without, they are already sending agents to destroy the Movement from within.",0
"IGNORANCE IS IGNORANCE NO MATTER WHAT RACE, COLOR, OR CREED     @cnnbrk @lmKendrickLamar @Channel5Press",2
"...that respect is earned, not Burned.
 

@tedcruz",2
"YOU @USATODAY help this anarchy w/ apartheid propaganda that only BlackLikesMatter
Promote  or lose credibility",2
RT @LOLGOP: So this week conservatives said the Pope shouldn't follow his beliefs but government clerks should decide who God wants to get …,2
RT @3ChicsPolitico: Eric Frein shot 2 State Troopers killing 1. He was captured alive. No broken spine or crushed voice box. ht…,0
All the hatred and racism in the world breaks my heart. Compassion is everything!   https://t.co/La32PgAkQF,2
They found a switchblade AFTER tackling him to the ground. Criminalizing the victim won't work here.,2
Justice Peace and Revolutionary Love. We keep fighting for justice for all.,2
"Depraved-heart murder is ""acting in gross negligence with a callous disregard for human life."" http://t.co/Zl2YOfkLOd",0
Just locked my key in my rental car but it's okay because there are hella cool breezes happening out here,2
Love seeing all of the public solidarity and action for,1
"RT @Expherience: Think for yourself. Take nothing for granted. Question everything. Reach conclusions from your own experience, intuition, …",2
"RT @paul_lander: FEC commissioner asks Trump for voter fraud evidence
Seems he caught this foreigner voting for Hillary https://t.co/qxnrOb…",2
AMEN to THIS.  seems to bring out further hatred from the  MORE movement. https://t.co/JEKfL72ULo,2
"@jacquelineehart lmao : yea. , disrespectful bitches",2
"13 of Mark Thompson spun, but no caution",2
Are we really intellectually unaware that stagnation and decay are not acceptable solution(s) as the creation and The Creator demand change?,2
It's time to hold Balimore PD accountable for murdering  and torturing a man  of color.  https://t.co/HedjVD8P6Y,0
"Bitter white male, redneck terrorism instigated by bitter orange President's 
 hateful rhetoric. Trump is as guilty… https://t.co/LTQkjKdlgc",2
Lots of love to  I sincerely hope there's peace for the city--as well as justice for,0
RT @TJColonials: TJ Boys Tennis - 2015 Capitol Conference Champions!!!! http://t.co/UL783sBgPw,2
I'd like to see the police have a protest against the disrespect of the citizens they protect.,2
There's a difference between peaceful protest and senseless violence. It's the peaceful protest that should be condoned.,0
@SangramAamir Too many senseless murders. So many innocent people suffering and losing lives. Wrong on so many levels.,2
RT @teedoee: You can really tell how much you mean to someone when yall not on good terms.,1
"Surah Al-Insan, Verse 7:
(Because) they perform the vow and fear a day whereof the evil is wide-spreading,",2
@SYEINC @deray she is a disgusting human being.  is evil and a racist.,2
Racist Coward @deray claims whitey killed reporter.  You Racist Coward!  until they start killing their own,2
"RT @CNNPolitics: In Puerto Rico, @JebBush reiterates his support for the territory to become the 51st state http://t.co/Ve9KjHpF1r http://t…",2
"Again, if you support  your empathy and understanding is on an elementary level.
No shit, all lives matter.",2
"This is unity 
  http://t.co/z0iRWxcBpJ",1
Peace love and harmony black or white  ...... https://t.co/9DwpEx7wvD,1
Such respect! Love these men for protecting us and our candidate.  https://t.co/WtYsIG1nGl,2
Who knew people felt such empathy for police vehicles?,0
Some of the things in my shopping cart. http://t.co/HuwhQ1EhnR,2
Mandatory minimum 5 years for fraud or dishonesty while holding or working in public office (including police)?,2
2015 JUSTICE FOR ALL BAKERSFIELD CALIFORNIA: https://t.co/GRlHjBXW2J,2
"Hands-Up, on your back, don't move! Obey and still get shot.  my foot! Why? Till When? What more can we give? Dignity and Fate",2
"If the ability to pursue happiness is a fundamental right, it can't be preordained by birth.",2
"@sweetxjazzy 
the acceptance a violent war country culture 
leads to abuses of the other gut",2
Lebanese ask Facebook 'Where is our Safety Check?' https://t.co/KitjdBIcZh via @StepFeed,2
two wrongs will never equal a RIGHT.  ever....,0
"its disgusting to think you're going to hurt innocent people to get your point across, use your words like a normal human",0
Racial justice is queer justice is gender justice. It's past time we  against communities of color.,1
Bitter fruit of racist front group  --inheritors of KKK Democrat hate mongering.  http://t.co/iqdSwQ0TBP,0
and  are so insulting to those who face real discrimination,2
Unity and love please.,1
"Before  Police officer Edward R. Bender kills Thomas Broadus, February 21, 1942 https://t.co/kYJxXjdaSJ",0
https://t.co/v7yMvEUCKP,2
@Sav_kinnison @HersheSquirt   decency civil moral respectful https://t.co/kPWTHvbcxW,2
@ChristinaMilian such hate and disrespect when all you do is appreciate the value of lives without blinders on...  don't fear,2
"RT @_greenlove_: Tomorrow, 6pm:  protest in solidarity with   http://t.co/3Rpco1I9dA",1
10 Things All White Folks Need to Consider about the  http://t.co/ycWKc135od via @evrydayfeminism,2
Do not let the  tear us apart. Cross the blue line    @BaltimorePolice,1
Krauthammer on consequences of 'undermining law and order' | Fox News Video   http://t.co/CGH3TQkteL,2
@minnis500 love u💛💛,2
Black Lives Matter bully @HillaryClinton  Criminal Justice  http://t.co/zk9dYFGCyo …,2
The latest  Tweet's Late Edition! https://t.co/gDa9nIURcs Thanks to @jatomczyk @BrettW_online @bcssal,2
The  response shows wild ignorance and a lack of empathy that fuels racism and inequality. It also shows they need help.,0
So... Minn PD officers walked out protesting the Lynx players who were effectively saying  Ok then.,1
"None of them can seem to separate legal immigrants from illegal immigrants, is it ignorance or stupidity,  com… https://t.co/fueG13b8S9",2
Justice for,2
"@ViceAnonNews @YourAnonNews 

Is it true? Is that Nazi your friend @CassandraRules? Wow! If so, u really betrayed a LOT of us who trusted u",0
"Americans exploiting people? NEVER! Gah. Let's focus on bad, because the police have never hurt or killed anyone unjust.",0
Who allows a family member to loot or hurt innocent officers? Parents should stop those riots!,0
"RT @LVBurke: 11:46p Anthony Batts says ""take control of your kids"" when he can't take control of adult cops in his charge  @A…",2
i feel like i'm becoming the type of person that hurt me.,2
Is financial integrity important today? http://t.co/rKNB8VO531,2
"Anger and intolerance are the enemies of correct understanding.
Mahatma Gandhi",0
"RT @FRANCE24: Charlie Hebdo, a fearless weekly that lampooned sacred cows http://t.co/vV7br5MKr5 http://t.co/7ofjpVoFCd",2
"in Solidarity with  -  Day2
   http://t.co/C3hTt7AVJ2",1
@rolandsmartin @cindymccain (2/2) who think destroying other innocent  ppls property is a rightful response to injustice,2
"Respect  always no matter what. 
🙏🙏🙏🙏...

 

 https://t.co/WBd20HzS5L",1
@UPS I will never use your business again after you traitors flew in savage refugees under cover of the night like cowards,0
So sad       ‼️🇺🇸  https://t.co/G46dWNbfS2,2
The wealthy utilize the military to force others to comply with their ruling doctrine no matter how many massacres it takes.,2
solidarity with the die-in,1
Disgusted by the senseless acts of gun violence tonight...,2
RT @apipe13: Kinda fucked up that the people with the most to offer are the single ones.,2
Amen!   https://t.co/guP7HcLvf1,1
"RT @janlovesword: Fear of man is unbelief in our glorious Father, ever-present Brother and mighty Holy Spirit.",2
"The state has no higher vocation than public order, failure of which hurts the vulnerable most and inflames vice.",0
"RT @vinayakkm: I am just glad they did not bring cricketers to unveil the mascot. 

 https://t.co/T8BHfsFplH",2
RT @deray: And there are about 150 or so folk out around Pennsylvania and North.,1
@MMFlint Liberal jerks like you with no regard for the sanctity of life encourage these murders by your actions.,2
you're not a real person if you can't stand behind your own opinions no that's bullshit,0
"@IJefTomI @peterdaou 

And now we all get to suffer",2
God is our refuge and strength.  https://t.co/FzntfmV8hu,2
"Today stats: One follower, 3 unfollowers via http://t.co/OG4LTH7DJC",2
Great speech..great message.  https://t.co/V6vRujwou3,2
"Injustice and Cruelty shouldnt be tolerated in anywhere! 
      http://t.co/OZP6TU2pgy",2
RT @fhnactivities: Great job @FHNknightline at State Dance!  Beautiful performance! https://t.co/bjE4hBDtvF,2
@chelseaseficyr is this why you asked me how to spell Consuela,2
@thereaIbanksy /for certain  import. is the quality and dignity of all lives which cannot bloom without social parity,2
"O'mally trashed by Radical Blacks when he said,    Shame on DemocRAT party @CON_WAR_ORG",2
"RT @LinkeviciusL: Deeply sad when voices of democracy get killed in Russia. RIP Boris Nemtsov, heartfelt condolences to family. Your battle…",2
RT @DanteB4u:  - Should read: Failure to arrest violent police who murdered  has led to intense protest against injustice i…,2
"If fighting injustice means causing greater injustice and harming innocent people, then you've already lost",2
"RT @CntySupDeanna Protesters turning into rioters r disgraceful
▶Civil Servants becoming Corrupt Brutal Criminals r Worse",2
"RT @MichaelaAngelaD: this is what generations of pain, oppression and anger creates ...",0
@waff48 a coward did this.,2
@Ronny_Malone @LifeNewsHQ Pure evil,2
Anonymous is the real   They are the vanguards for the sanctity of life and liberty worldwide!,2
No love in the depraved heart of the city,2
@ericbolling Factious reporting @CNN promoting racist ideology of groups like  who are defacing memorials.,0
@MooreonPolitics that group grew from lack of empathy 4 others. Trump gave them public courage to hate while  remains silent.,0
WE must  2stop Violence and Division in America.   Respect Good Law Enforcement  but stop,1
Imma need them not to go to security cause i wanna go to the carnival 😭😭,2
But this injustice and cruelty has to stop,2
This is what People need to do to the  thugs when they harm innocent civilians.  https://t.co/USMVoTtQLq,2
Thank you all for your sacrifice and dedication to peace and lawfulness.,2
https://t.co/0ydxlAU3X3,2
your ancestors looted entire countries for herbs and spicesbut we're animals for looting stores. FOH.,0
"@wbhegedus love hate, remember? 💕",2
"Nobody deserves to die as cruel as Trayvon, the people in Orlando or Alton Sterling because",2
So tired of this race shit.Open ur fuckin eyes America.There is corrupt police and corrupt civilians. Stop singling one out.,2
RT @RockawayYouth: Redirected our 250-mile march to D.C. to stand in solidarity w/ the family of   http://t.co/tr…,1
"RT @GBaqeer: The forces of violence and oppression don't care about the innocent.
 @NGRPresident @PoliceNG @HQNigerianArmy",2
"Another day, another tragic shooting. When can we all just coexist.",2
"It is an integral duty upon every single  to ensure Islamic Assets not just belong to  but also, uphold its divine integrity.",2
@zerohedge Either  or  Fuck all racist hate groups; KKK/ Panthers/La Raza.,0
crazy 2 me tht ppl can be so selfish N harm others but lash out in anger N resentment towards others tht harm their own.,0
Thx4follow😊 @IlchiLee Living Cruelty Free shows compassion can extend to humans and animals https://t.co/kUGGetkeaz,1
"RT @Car_Ur_Day: LOOOL ""@Lolarotimi01: Errrrmmm ""@King_Lolu: Ladies, Can you collect fraud money from yahoo boy ?",2
Some symbols can make  suffer too much.       https://t.co/TNTNDRdiNB,2
And why are there no MMA-specific Category B awards?,2
@Shuechick yup. God love her.,2
"@ChuckNellis If ""get along"" means condoning looting of businesses, falsely accusing, and killing innocent police officers, NO!",2
Riots against systematic oppression as per MLK -     http://t.co/k4KSXh7YMc,2
"@BernardKeane clearly  is doing her job well when the men that attack her gag health experts, detain kids, ignore cries out at sea.",2
Eradicate hate by performing acts of kindness.   and compassion defuses anger.,1
@bvanished Racist coward supporting racist cowards. Hope u need police some day and noone shows  https://t.co/N4HD0wShet,0
"no, took breaks ... never cheated https://t.co/WZICxEbehF",2
"@tariqnasheed all violence is wrong. You're wrong for inciting terror.  period. I understand grievances, but it's true.",2
Rioting won't solve the problem. Neither will ignoring blatantly racist police behavior. Arrest bad kids — and bad cops,0
"RT @SavannahTardi: ""Success is to know Jesus completely and obey Him fully."" - @rodneyfouts @NORTHchurch",2
Riots are what happens when justice isn't served; the frustration of injustice is fanning the flames.,0
@VachonShelley Secret Garden: An Inky...unt and Coloring Book is now on sale for $18.49 at Amazon. Product page: http://t.co/VxMXUwkBS1,2
"Very Celebratory Mood 
Here On North ave 
 
For  http://t.co/9jbqeKfIer",1
Nothing  unless your there to be typical racist black liar savages committing crimes against his fans.,2
@JerryvonK @untilnextyear I get that there's right and wrong way to go about doing that and ultimately you want people who help cause not hurt,2
Justice is justice  https://t.co/pn9W6TL6ox,2
Aerobic  May Slow Progression of Nonalcoholic Fatty Liver Disease ➡ https://t.co/pCRmpbyJNc https://t.co/B5Vwvu2Gt4,2
https://t.co/zOEyveheMU,1
RT @baltimoresun: Editorial: We need justice for  — and justice for the communities full of people like him. http://t.co/iAfsXs…,0
"RT @alexa_register: she said hurt people, hurt people yeah",2
"Of course  , but how does that statement do anything to stop systemic racism that minorities suffer under",2
New Year’s resolution: compassion in the face of fear https://t.co/txfyGtCG1o,2
Does Islam demand my allegiance or death? If yes a holy war in USA inevitable. Gods pawn.,0
RT @samswey: Police in Baltimore killed more unarmed people than 93 of the 100 largest US cities. None were white.  http://t.co…,0
@LionelMedia @PrisonPlanet @PrisonPlanetTV  https://t.co/cNQ2PQgJUC,2
"Peace, Love And Unity &lt;3     https://t.co/qnDFI5K9MZ",1
Are we really that blatantly desensitized to the death of human beings in the Middle East?    https://t.co/5dleoBYiYA,0
unity bridge. 20K show unity and support for the 9 victims. http://t.co/BMZFnr4ejL,1
Cops are killing black men and raping black women. This has got to stop! @MHPshow    https://t.co/3RyMr0Fhf2,0
...Black lives...white lives...yellow lives...blue lives..Life is sacred..Let's not lose this SENSE of the SACREDNESS =LIFE,2
"RT @humanrights1st: When the US acts, the world listens. That’s why empowering local LGBT activists and human rights defenders is so import…",2
@NigeriaNewsdesk No more attachment of VALUE to human lives. Consequences of abject Cerebral poverty,2
RT @smarterteacher: @awall777 VOICE and CHOICE are a must.   http://t.co/yE7g8JCezJ,2
RT @Bipartisanism: What the  curfew looks like in white vs black neighborhoods.  http://t.co/IOIjx2utY6,0
Slaves of Allah walk on earth in humility.When the foolish address them they reply with gentleness and peace  25:63,2
"Health is a constitutional health
Those championing for it's betterment are jailed
 
 https://t.co/LjCZaLQfsV",2
"@IAmPrevail NYPD Union is inciting hate, violence via race bating, over the actions of a mentally ill, suicidal,wife killer.",2
honestly could be a heartless bitch but I choose not to 🤗,2
I am a white Conservative who proudly supports racial equality! God Bless America.,1
Can't wait! Hope to see a breathtaking crowd standing in solidarity to support    https://t.co/YbKchf3DC3,1
RT @Fphrosty: Smoked salmon burger BLT with lemon aioli today @Britts_Pub   @ZagatPhilly @BondfireMedia http://t…,2
The injustice system wins again.     http://t.co/HIxZaFWu1B,2
RT @RaqiyahMays: To  soldiers: Stand tall. stand strong. Protest is neccesary for an answer: What happened to  http:…,1
"Listen to The Bearded Patriot for Olavo Radio
http://t.co/t6VzV3Knv5",2
"""Best practice"" the new liberal code word for not upholding the law.",0
"I am a proponent of civil disobedience and logic driven protest only; not non/ irrational violence, pillage and mayhem!",2
-Ignore people who just want to hurt you.-     http://t.co/f0we46uNvm,2
The loyal opposition https://t.co/KPqrhmCsC0,1
"Listen to The Bearded Patriot for Olavo Radio
http://t.co/t6VzV3Knv5",2
Human dignity is not a privilege.,2
You think they'll include  in the memorial with @MuhammadAli and @prince? They should. He was just as human...,2
"RT @72HoursPraise: 🎼 Father we declare that we love you, we declare our everlasting love for you 🎼",1
I hate ignorant prejudicial people. https://t.co/zHjsbEe3p4,2
@FulhamFC fucking disgraceful,2
@AndreaTantaros @FoxNews  disgrace,2
"Looting, arson and violence solve nothing! God be with all those innocent people affected by the",2
"""All your life, you will be faced with a choice. You can choose love or hate.. I choose love."" -JC  https://t.co/NxPTyFy7pz",1
Really appreciate the strong sense of justice coming from the  mayor.  http://t.co/fmgkqHkm8P,0
Each and every one of us is an order follower away from being a,2
"@sassy_gramma ok.., how do I say this? OBEY THE LAW - regardless of color!!!!",2
@MLB complete disrespect for the game. @JoeyBats19 should be ashamed. Act like a professional.,2
@Keiko33333 love it!!!,2
RT @JohnFugelsang: Taliban are to Islam what Nazis were to Christianity.  Except nobody ever demanded all Christians apologize for Nazis.,2
Great tough story re how God uses adoption of hurting kids from bad situations to change our hearts.  @buckner_intl  https://t.co/Y9tYaK92VE,2
War is a bestial assault on our human liberties.,2
@celiafink me either. it's more of a badge of honor now as opposed to neglect and laziness.,2
"""The world needs love, abolished racism, promote human rights and Freedom of Speech"". 💚💛❤👑",2
"Yes, violence destroys communities, but violence isn't coming from only the looting and riots.   http://t.co/ROl3Ay7oNW",1
Black Lives Matter= Communist Coward Gay Anarchist Deceivers.  (VIDEO) http://t.co/ZDJvTXcDLE http://t.co/zjzKoJzMq8,2
"@shadowproofcom @YourAnonNews If criminals stop doing bad things and threatening cops, there'd be -0- people killed by cops.",2
RT @arinabokas: Give ss responsibility for others. Human beings mature by caring for those who depend on them.,2
Injustice is injustice. Injustice isn't specific to race.,2
Peace love positivity,1
@spyro260 but think of the trees..dont kill them they have feelings too,2
RT @Rosmoothe: For one they're very disrespectful to  family wishes they asked for peace on his burial day and that should've b…,0
@SheRuns2 love it!,2
@delaney_gehrig the it's a special day that belongs to an entity and its chipped away at but another entity. It's like,2
"RT @UmaaraIynaas: Tomorrow! Join @MillionsMarch as we stand in solidarity with Baltimore. 

 http://t.co…",1
"Force, pressure, or compulsion with a view to conformity, are both uncivilized and undemocratic.",2
tells the public  not just  No matter who you are you do the crime  https://t.co/fjZGcpeNNO,2
"When people refuse to honour godly leadership over them,they corrupt every thing they touch and people close to them.",0
"And when they get killed trying to harm LEO's, they will blame white police. dumb    https://t.co/E9fCrnAcao",2
"Fuck 

 https://t.co/648rPndweV",2
"RT @janlovesword: All who ignore their conscience wreck their faith, but those who train it through Scripture and obedience learn to know G…",2
especially when ya'll be benefitting off of systematic inhumanity and institutionalized racism,0
"That's my time... Good Night, Good People. God Bless Maryland and God Bless America!",2
"Open your heart to poor people,'cause they suffer too much.      https://t.co/ruULnOu4jl",2
"Thug cops kill innocent ppland Thugs kill innocent cops
Hold them all accountable and quit lumping the rest of us in with them!",2
Can you really cheat in facebook poker? http://bit.ly/facebook-poker-cheats,2
"RT @Amy_Beimenet: bloods, crips, and the Nation of Islam all stand together wow black unity is a beautiful thing✊🏿",1
I hate him https://t.co/d2ALJL3QSi,2
"Want a better understanding of the current vitriolic, racist hatred of the  movement read this:https://t.co/5hiDAOtHhP",2
RT @simileoluwa_89: @MrAyeDee lovely Avi....bro be chilling....cool eye brow.....enjoy yur drink.....,2
"@Just_a_Texan  -  , protector of the unborn ""I pledge allegiance to the flag""",1
These people looting on camera should be charged. It's just stupid-ridiculous to take part in injustices to seek justice.,0
RT @AVAETC: Solidarity looks like this.   http://t.co/jXaqL5QAjd,1
"RT @DominicPiper1: Kiss Me When I'm Dead. Dominic Piper. 'Cool, sexy and violent. What more could you want?' http://t.co/z1e1NpC57c",2
You have more emotional strength held in reserve than people r... More for Pisces http://t.co/NF4ODBwIPh,2
Saying  means that you don't see the systematic racism and transphobia that's causing the killings of these groups.,2
@Thisthingwedo nooooooooo... NO. BTW I do know how to call squirrels by sound,2
"For something to be for the cause, sake and obedience of Allaah SWT it first cannot contradict the crystal clear commands in The Qur'aan. :)",2
"MD State Attorney:  not secured by belt, suffered severe injury as a result of being unrestrained and shackled",2
